Processing files...
estimator: SVC; dim_reduction: pca; min_score: 0.889; mean_score: 0.922; max_score: 0.955; std_score: 0.025; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 1, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.794; mean_score: 0.867; max_score: 0.927; std_score: 0.047; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.806; mean_score: 0.88; max_score: 0.941; std_score: 0.046; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.805; mean_score: 0.881; max_score: 0.942; std_score: 0.047; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'linear', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.746; mean_score: 0.832; max_score: 0.915; std_score: 0.061; Parameters: {'dim_red__n_components': 20, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.749; mean_score: 0.835; max_score: 0.918; std_score: 0.061; Parameters: {'dim_red__n_components': 33, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 10}
estimator: SVC; dim_reduction: pca; min_score: 0.749; mean_score: 0.835; max_score: 0.918; std_score: 0.062; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 10}
estimator: AdaBoostClassifier; dim_reduction: pca; min_score: 0.47; mean_score: 0.555; max_score: 0.623; std_score: 0.058; Parameters: {'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: AdaBoostClassifier; dim_reduction: pca; min_score: 0.471; mean_score: 0.551; max_score: 0.602; std_score: 0.053; Parameters: {'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: AdaBoostClassifier; dim_reduction: pca; min_score: 0.471; mean_score: 0.551; max_score: 0.602; std_score: 0.053; Parameters: {'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: AdaBoostClassifier; dim_reduction: pca; min_score: 0.47; mean_score: 0.565; max_score: 0.623; std_score: 0.053; Parameters: {'dim_red__n_components': 20, 'classifier__n_estimators': 64}
